Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
1/11/2019,@FAOfish,FisheriesAquaculture,#Women play a crucial role in #fisheries and #aquaculture - all along the #valuechains. #BlueGrowth #ZeroHunger,1083680539708665856,,https://pbs.twimg.com/media/DwoBSn6XQAEqDmo.jpg,,35,51,Twitter Web Client,25415,971,700,✅,7/22/2011,"Rome, Italy","UN Food & Agriculture Organization's Fisheries & Aquaculture Department. Follow for updates on the latest meetings, publications, information, and news.",http://www.fao.org/fishery/en,,View
1/11/2019,@EWestaway,Elizabeth Westaway,#Permaculturenow #Bethechange #ActOnClimate #LeaveNoOneBehind #Zerohunger #Localeconomies #SDGs  @WaterAidNigeria @wateraid @WaterAidUK @WaterAidAmerica @WaterAidIndia @WaterAidAus @WaterAidCanada @WaterAidPress @WaterAidNepal @WaterAidBD @wateraidbath @FAO,1083673048199426048,Https://permacultureguidebook.org,,,5,2,Twitter for Android,5077,5580,129,,5/19/2012,,"Public Health Nutrition, Global Development, SDGs, Permaculture, Sustainable Food, Diet-Related NCDs, Food Waste, Soil Health, Climate Change, Social Justice",,,View
1/11/2019,@BalochSami,Sami Baloch,"#Canada! #Balochistan needs your help to fight against #climatechange & #globalwarming which is on peak &amp; #drought is effected for years no action from Pak govt. #WaterCrisis #Thirst #Poverty #Malnutrition #ZeroHunger #OnePlanet #MakeOurLandGreatAgain #MakeOurPlanetGreatAgain RT @gilmour_wendy: A pleasure to discuss such an important issue with Senator @FaisalJavedKhan. Thank you for your time today, and look forward to supporting parliamentary contacts between Canada and Pakistan! @CanHCPakistan @jamesoliphant #CleanGreenPakistan",1083670334082113537,"https://twitter.com/gilmour_wendy/status/1083036396665929728
https://twitter.com/ptiofficial/status/1083008166399565829",,,0,0,Twitter for Android,694,441,202,,5/26/2011,"Saskatoon, Saskatchewan","Human Rights Activist,Freelance Staff/Writer @TheB_Point & VP @WestviewHome.Raising voice 4 justice, equality, respect & dignity.Graduated from U of Balochistan",https://nodbandag.wordpress.com/,,View
1/11/2019,@FAOclimate,FAO Climate Change,Learn more about @FAO's work on #ClimateChange in this latest edition of the booklet:  #ZeroHunger,1083668084534231040,http://ow.ly/smmP30ngXk7,https://pbs.twimg.com/media/Dwn2YUvXgAAb5yn.jpg,,20,24,Hootsuite Inc.,111198,2078,1614,✅,5/21/2010,"Rome, Italy",News and events on food security and climate change from the Food and Agriculture Organization of the United Nations (FAO),http://www.fao.org/climate-change,,View
1/11/2019,@RotiBankIndia,Roti Bank,"""A year ago these children found me distributing food near my house & frm that day they come to me daily when they are hungry. They look at me with full confidence that they won’t return home hungry"" -Komal suri #volunteer @ #rotibank #ZeroHunger #Food #fight #Hunger #feedfeed",1083660893953683456,,pic.twitter.com/KkCLuh2YYt,,16,22,Twitter for Android,114,246,2,,7/30/2018,"New Delhi, India",ताकि कोई भूखा ना रहे ।,,,View
1/11/2019,@MissRaad,Sandra Raad,"A nice article written about the past year of Tech for Food in Iraq, written by a young Iraqi Techpreneur #WFPinnovation #ZeroHunger @WFPInnovation 👉🏼",1083655586850488321,https://medium.com/iraqi-innovators/wfp-tech-for-food-empowers-youth-in-iraq-through-technology-and-microwork-4bf9724f0635,,,0,3,Twitter Web Client,87,131,1,,6/5/2009,,Life is for living. @WFPinnovation,http://innovation.wfp.org,,View
1/11/2019,@BITCIreland,BITC Ireland,The 6 SDGs Companies Should Emphasize During 2019 according to @TriplePundit . @SDGchallenge @SDGBizforum @sdgcounting @SDG2030 @SDGwatcheurope @SDG_Academy @SDGoals @SDGActors @SDGaction @UN_SDG #SDGs #Sustainability #ZeroHunger #genderequity @wef,1083649826510770178,https://buff.ly/2LLPvxH,https://pbs.twimg.com/media/DwnlxkRXQAIawjk.jpg,,1,1,Buffer,5617,2018,192,,8/20/2009,"Dublin City, Ireland",We're the Network for Responsible Business. We are the home for #CSR and #sustainability in #Ireland. Subscribe to our monthly e-zine http://bit.ly/2Dggi4X,http://www.bitc.ie/,,View
1/11/2019,@FAOemergencies,FAO in Emergencies,#PhotooftheDay Beneficiaries receive 🐑 livestock feed provided by @FAO.  #ZeroHunger,1083646696498888704,https://www.flickr.com/photos/faoemergencies/45858969891/in/album-72157703441457114/,https://pbs.twimg.com/media/DuyGZ9tXcAI0TIP.jpg,,0,1,TweetDeck,32064,1952,842,✅,6/16/2009,"Rome, Lazio","Official Twitter page for @FAO in emergencies. When we #InvestInHumanity, we can achieve #ZeroHunger. Saving livelihoods saves lives.",http://www.fao.org/emergencies,,View
1/11/2019,@ALVARO_UNTZ,Alvaro Rodriguez,"1 out of 4 people are malnourished in Sub Saharan Africa! We need to do more! #ZeroHunger #UNTZ RT @UnitedNationsTZ: Nchi za Kusini mwa Jangwa la Sahara zina kiwango kikubwa cha kutapakaa (wastani wa idadi ya watu) kwa njaa. Katika eneo hili kwa kila watu wanne, mtu mmoja hupata lishe duni | #MalengoEndelevu #UNTZ",1083642963220156417,https://twitter.com/UnitedNationsTZ/status/1083604993960226816,https://pbs.twimg.com/media/Dwm8_cZWsAEXSAT.jpg,,2,10,Twitter for Android,15951,1743,89,,4/8/2014,Tanzania,"@UN Resident Coordinator in Tanzania. Interested in #Peace, #Development, #GlobalGoals, #GenderEquality, #Environment. Views are my own.",http://tz.one.un.org,,View
1/11/2019,@EuroFoodBanks,European Food Banks Federation - FEBA,Food collections: a wave of #solidarity to support people in need! Discover how much #food was collected across Europe in 2018 🍴🇪🇺 🚚#volunteering #ZeroHunger #EuroFoodBanks,1083642532674834432,https://www.eurofoodbank.org/en/newsletters/2018-12-13-food-collections:-a-wave-of-european-solidarity-to-support-people-in-need,https://pbs.twimg.com/media/DwnfHzZW0AANiWK.jpg,,1,5,Twitter Web Client,422,354,18,,11/10/2016,"Brussels, Belgium","Est.1986, the European Food Banks Federation (FEBA) represents 388 member Food Banks in 24 countries, who helped 8.1 million people in 2017.",http://www.eurofoodbank.org/,,View
1/11/2019,@AfricaHarvestKe,Africa Harvest,"""To some, it's just dirt. To a farmer, it's potential.@WorldVisionKE @kalromkulima @SOMNIPROJECT @ICRISAT @ICRISATESA @IFAD @selfhelpafrica @aatfafrica @AfDB_Group @AGRAAlliance @kilimoKE @Agri_FinanceKe @FAOKenya @ICRAF @CGIAR #ZeroHunger",1083635824850333696,,https://pbs.twimg.com/media/DwnY8IuXQAAN5Bt.jpg,,4,2,Twitter Web Client,6115,653,70,,2/24/2012,Africa Harvest,"Improving livelihoods of rural communities, and contributing to an Africa free of hunger, poverty and malnutrition.",http://www.africaharvest.org,,View
1/11/2019,@JMukundente,Mukundente J.Bernard,Teaching the younger generation about planting fruits trees is vital for our #ZeroHunger future. Photo credit:@ryaf_agribiz,1083633654994296832,,https://pbs.twimg.com/media/DwnTJXQXQAAmWL3.jpg,,0,1,Twitter Web Client,1486,260,15,,3/4/2013,Kigali/Rwanda,"Communication interns at @RYAF_Agribiz Prod of Documentary films,photography,social Media M&Journ of @RwandaDailynews, Ex J Of #RadioHuguka & #RadioMariaRwanda",https://www.linkedin.com/in/mukundente-jean-bernard-91b685100,,View
1/11/2019,@ELEPHANTVERT,ÉLÉPHANT VERT,5 climate actions we can all take for a #ZeroHunger World,1083633481501065218,http://www.fao.org/fao-stories/article/en/c/1174739/?utm_source=twitter&utm_medium=social+media&utm_campaign=fao,,,0,0,Twitter for Android,1297,1049,57,,4/17/2014,"Serris, France",#agriculture #DD #bio #biofertilisants #biopesticides #microorganismes #biocontrol #microfinance #Afrique #Maroc #Mali #Senegal #CotedIvoire #Kenya #France #UE,http://www.elephant-vert.com/,,View
1/11/2019,@AzeezSalawu,Azeez SALAWU - #SDGs🇳🇬,#2019 General Elections 📦 Vote for Agriculture Vote for Small Scale Farmers Vote For Food Security Vote for ZeroHunger #NigeriaDecides2019 #ZeroHunger #Foodsovereignty #United4Food #MeetTheFarmers #ClimateChange #VoteNotFight,1083633147894554627,,https://pbs.twimg.com/media/DwnWieUXQAAa-sz.jpg,,4,17,Twitter for iPhone,714,1958,11,,7/26/2012,"Abuja, Nigeria",Making impact @cafsng @hedang Food Security||Climate Change||Public Policy||Agribusiness||SDGs Advocate #IITA #FUNAAB #AIESEC #CAFS #YALI,https://www.linkedin.com/in/azeez-a-salawu-18b092104,,View
1/11/2019,@Akaniyene_Henry,Akaninyene Henry,"""Henz Group is geared towards making more positive impacts in the year 2019 in the fight to #ZeroHunger""........CEO",1083631930200023040,https://www.facebook.com/HenzkingdomLtd/videos/238031640466305/,,,0,0,Facebook,14,127,1,,12/19/2012,"Calabar, Nigeria","A Serial Agripreneur, Food Microbiologist, Consultant on Post-Harvest Loss Prevention and Campaigner for #ZeroHunger, #EndPoverty and #RuralDevelopment.",https://www.facebook.com/HenzkingdomLtd/,,View
1/11/2019,@JMukundente,Mukundente J.Bernard,"Wow! keep it up Dimiana, thank you so much @FAO for your greatest support to the young farmers. @grazianodasilva #nextgeneration #Youngfamers #ZeroHunger RT @FAO: “I want to be a farmer."" 11 year old Dimiana's dream began in a school garden after receiving training from a @FAO Junior Farmer Field and Life School. Here is her inspiring story:  #ZeroHunger @FAOAfrica",1083625461740171264,"https://twitter.com/FAO/status/1083411670922338305
http://bit.ly/2UjLfJJ",https://pbs.twimg.com/media/DwkNLDWX4AEqWFn.jpg,,0,0,Twitter Web Client,1486,260,15,,3/4/2013,Kigali/Rwanda,"Communication interns at @RYAF_Agribiz Prod of Documentary films,photography,social Media M&Journ of @RwandaDailynews, Ex J Of #RadioHuguka & #RadioMariaRwanda",https://www.linkedin.com/in/mukundente-jean-bernard-91b685100,,View
1/11/2019,@chanchys1965,Victor M Villalba,7 secrets that forests have been keeping from you The roles of forests in our lives and in our #ZeroHunger future.,1083622943287058432,https://www.latinglobaldevelopment.org/en/7-secrets-that-forests-have-been-keeping-from-you-the-roles-of-forests-in-our-lives-and-in-our-zerohunger-future/,,,0,0,Twitter Web Client,73,631,1,,1/2/2014,Estados Unidos,I live my life in free thoughts. I'm just visiting. CEO and President. LGD,http://www.latinglobaldevelopment.org,,View
1/11/2019,@Responsible_Biz,Responsible Business,#Fish protein wafers to ease acute #malnutrition in children via @SciDevNet #sdgs #sdgaction #zerohunger,1083619550065844224,https://bit.ly/2VGIJxS,https://pbs.twimg.com/media/DwnKPPnX4AAzIZE.jpg,,1,0,Hootsuite Inc.,4304,1417,210,,7/1/2013,Singapore,"The Responsible Business Forum (RBF) on Food & Agriculture will be held in Thailand, 26 - 27 March 2019",http://www.ResponsibleBusiness.com,,View
1/11/2019,@mayumi_dubai,Mayumi_Dalisay,Hey guys! Want to have a good start this year? I am encouraging you to support this program and fight to end hunger! Become a ZeroHunger Hero today. Save lives with @WFP by giving hungry children nutritious food:   #ZeroHunger,1083612843923177473,"http://wfp.org/monthly
http://wfp.org/monthly/",,,0,0,Twitter for iPhone,1046,94,0,,6/5/2018,"Dubai, United Arab Emirates",MAYUMI - ang tawag sa dirty at yucky cherete! 😝,,,View
1/11/2019,@captainekun,Ekun Eko,"#SDG2 #ZeroHunger RT @kingfuhad1: Twitter fam. I really need your help. I need your retweet’s and likes, please let’s make this happen",1083610830938230785,https://twitter.com/kingfuhad1/status/1083018335728611328,https://pbs.twimg.com/media/DwenIfLWoAUErsG.jpg,,1,2,Twitter for Android,64,118,1,,7/9/2010,"Lagos, Nigeria",Civil Engineer | Environmentalist | Language freak | Nature lover,http://facebook.com/adonismipe,,View
1/11/2019,@FAO,FAO,#Agroecology can support food production and food security and nutrition while restoring the ecosystem services and biodiversity that are essential for sustainable #agriculture. #ZeroHunger,1083595868320735232,,https://pbs.twimg.com/media/Dwm0sx7XgAAtaZj.jpg,,94,183,Buffer,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/10/2019,@SwedeninMumbai,Sweden in Mumbai,Sweden continues to work together with @FAO to ensure food security and reduce poverty around the world:  #GlobalGoals #ZeroHunger @Sida,1083586698653634561,https://youtu.be/e_Jlgu9qbGE,,,0,0,Twitter Web Client,1462,286,44,✅,2/27/2013,"Mumbai, Maharashtra","Welcome to the official Twitter of Consulate General of Sweden in Mumbai, India. Retweets do not equal endorsements. Follow Consul General @sundberg_ulrika",http://www.swedenabroad.com/mumbai,,View
1/10/2019,@2GETHERTexas,2GETHER,"#Opinión #StepWithRefugees #immigration #immigrants #visa #Asylum #business #FelizJueves #HumanRights #Immigration #Leader #Migration #Refugees #ThursdayThoughts #ZeroHunger RT @2GETHERTexas: Felicitamos a Sonsiré Vargas (Immigation Lawyer) por ser la abogada del mes en la revista Attorney at Law 2019 San Antonio Edition. Que sigan los exitos, el 2019 será un gran año! Si están interesados en que la abogada revise sus casos 210-836-4827 (Se habla español)",1083579017700216833,https://twitter.com/2GETHERTexas/status/1083016433603411968,https://pbs.twimg.com/media/Dwels-jU0AA2Lyu.jpg,,0,0,Twitter for Android,15,73,1,,3/11/2018,"San Antonio, TX",Nonprofit Organization - Organización Sin Fines de Lucro constituida con la finalidad de lograr el desarrollo integral y crecimiento económico de sus miembros,https://www.2gethertexas.wordpress.com,,View
1/10/2019,@HEARTLAKERUN,HEART LAKE RUN,"Leading climate scientists say the world has about 12 years left to shift toward cleaner energy, or risk facing some of the worst impacts of climate change including food shortages and extreme weather. #ZeroHunger #EnvironmentConservation #ClimateAction",1083576793263681536,https://www.cbc.ca/news/technology/ocean-temperatures-1.4970696?cmp=rss,,,0,0,Facebook,27,133,0,,8/6/2018,"Brampton, Ontario","Championing Global Goals for Zero Hunger, Environment Conservation and Climate Action",http://www.heartlakerun.org,,View
1/10/2019,@RioSTEAMSchool,Rio Del Sol STEAM School,5 co-leaders of mine tackling a Global Challenge of #ZeroHunger ! @makeventura let’s do this!,1083565530294841344,,https://pbs.twimg.com/media/DwmZGgHUwAAyk4p.jpg,,3,16,Twitter for iPhone,243,52,1,,6/29/2017,,,http://rioschools.org/riosteamacademy/,,View
1/10/2019,@EarthSymbol,Earth#Symbol ®,#ZeroHunger #agriculture #SmartCities #Sustainabilty #AI #circulareconomy #MachineLearning #Municipal RT @FAO: A lot goes into growing our food. Teaching the younger generation about where our food comes from is vital for our #ZeroHunger future.,1083556017558802434,https://twitter.com/FAO/status/1082357965288603650,https://pbs.twimg.com/media/DwVO1T_WsAAMn15.jpg,,0,0,Twitter for iPhone,1901,2822,16,,2/26/2017,"Victoria Australia, #Oceania",#Physics #Planetary #Ocean #Astrobiology #AntiPoverty #Society #Pacific #SpaceColony #Graphene #Earth #Humanity #EthicalAI #Enviro #Antarctica #Data #futurist,,,View
1/10/2019,@FAOAsiaPacific,FAO Asia Pacific,"Watch some of the significant moments from the recent IFPRI-@FAO event on achieving #ZeroHunger. ""Conference Highlights: Accelerating the End of Hunger and Malnutrition: A Global Event in Bangkok."" Video:",1083532928204759040,https://bit.ly/2skpk8s,https://pbs.twimg.com/media/Dwl6Yq6UwAInYTu.jpg,,0,0,Twitter Web Client,1636,815,60,,4/15/2014,FAO Regional Office for Asia a,News and information from the Food and Agriculture Organization of the United Nations (@FAO) Regional Office for Asia and the Pacific. Working for #ZeroHunger,http://www.fao.org/asiapacific/en/,,View
1/10/2019,@niri_sarah,Sarah,"Hungry children eating from bins in a school in Morecambe, UK  #poverty #zerohunger #hunger #childrenshealth #childrights #schools #education",1083518529826181120,https://www.bbc.co.uk/news/amp/uk-england-lancashire-46827360?__twitter_impression=true,,,3,6,Twitter for iPad,210,215,0,,11/3/2018,UK,"Third sector. Avid reader. Business angel. Medieval European traveller. Water, famine & climate change worry me. Deaf.",,,View
1/10/2019,@NegarTafti,Negar Tafti,"#ZeroHunger #SustainableAgriculture #SupportSmallFarmHolders #EducateChildren_EducateTheWorld RT @FAO: Food connects us all. We all need it, depend on it and survive because of it. Food deserves respect. #ZeroHunger",1083508328980992002,https://twitter.com/FAO/status/1083445380883324929,https://pbs.twimg.com/media/Dwkr1QXWoAA4MDz.jpg,,0,2,Twitter for iPhone,23,131,0,,8/15/2012,United States,"Environmental chemist/soil scientist; PhD student @LSU with focus on #sustainable tools to improve #SoilQuality , #WaterQuality, and mitigate #GHGemissions.",http://lsu.edu,,View
1/10/2019,@FAOWHOCodex,Codex Alimentarius,"📋 | @fao | ""In the last two years, FAO has implemented four emergency programmes in response to severe dzuds to try to mitigate the devastating impact on the poorest herders""  #zEROhUNGER",1083498995895463938,http://ow.ly/PCU030ngeSy,,,0,4,Hootsuite Inc.,8612,1495,186,✅,11/23/2014,"Roma, Lazio",The official account of the FAO WHO Codex Alimentarius tweeting on International Standard setting and food safety issues.,http://www.codexalimentarius.org,,View
1/10/2019,@EwuraEkua,Lucy AK Quainoo,Chamber of Agribusiness recognises MEL Consulting Ltd's efforts in promoting Agribusiness in Ghana.#ZeroHunger #MSMEs #WomenInnovate #SDGs @AGRIFED1 @mel_center @EwuraEkua #ruraltransformation,1083494313517043712,,https://pbs.twimg.com/media/DwlYOkKWsAAZyPt.jpg,,0,1,Twitter for Android,1028,2875,116,,3/23/2011,"Accra, Ghana","Global Goals Influencer #development,#ruraltransformation,#financialinclusion,#SDGs#Ebafosa @baspag_ #innovativevolunteerism #Socialgood #Agenda2063 #2030Agenda",http://www.melconsultingltd.com,,View
1/10/2019,@Reaptimistic,Jamie Laura Arkin,"We got this! 193 countries have committed to the 17 Sustainable Development Goals of the UN. It's time. Our world needs each one of us to start doing things we have never done before to achieve these goals together! #ZeroHunger #nopoverty #leadership #change #genderequity @WHO RT @johnsonwhitney: ""To achieve goals you've never achieved before, you need to start doing things you've never done before."" - Stephen Covey",1083484664717762560,https://twitter.com/johnsonwhitney/status/1082986613179928576,,,0,0,Twitter for Android,980,3949,8,,7/11/2017,Global,"Puppy Obsessed, HR & Leadership Expert, Chief Dream Officer",http://www.reaptimistic.com,,View
1/10/2019,@bethsaida_fdn,Bethsaida Foundation,Every act of compassion and generosity can be profoundly life changing for someone in need. Let's continue serving these little ones. Donate today: #BethsaidaFoundation #CompassionPrecedesAction #SavedtoServe #ZeroHunger #SchoolFeeding #Education #Nutrition #Giving #Volunteer,1083475457301991425,,pic.twitter.com/Y0elIEwzwE,,1,2,Twitter for Android,1,25,0,,1/3/2019,"Lagos, Nigeria",We work towards a future where no child learns while hungry. Compassion Precedes Action.,,,View
1/10/2019,@un_whao,World Human Accountability Organization,Achieve gender equality and empower all women and girls by 2030 #girlpower #sdgs2030 #zerohunger,1083469284372819972,,https://pbs.twimg.com/media/DwlBki5WsAAQ8jq.jpg,,0,0,Sprout Social,214,694,1,,3/27/2018,"New York, NY",Our mission to help solve global issues by advocating for a sense of social responsibility.,http://www.whao.org,,View
1/10/2019,@Reaptimistic,Jamie Laura Arkin,"Now this is what I call welcoming #leadership! I #love it! Are the servant leadership behaviors expected of working dogs, the behaviors we need to #ChangeTheWorld? ~@Reaptimistic #change #ZeroHunger #EndPoverty #dogsarelove @UN @UNOG_DG @coachgoldsmith RT @WILDLIFEPlCS: no words",1083463512997806080,https://twitter.com/WILDLIFEPlCS/status/1083350798145224704,pic.twitter.com/NPyZR8Zwxm,,0,0,Twitter for Android,980,3949,8,,7/11/2017,Global,"Puppy Obsessed, HR & Leadership Expert, Chief Dream Officer",http://www.reaptimistic.com,,View
1/10/2019,@bethsaida_fdn,Bethsaida Foundation,"Your support and donations have allowed us to provide food for hungry children in classrooms. With your continued support, our vision of a world where no child learns while hungry will become a reality. #SavedtoServe #ZeroHunger #Education #Nutrition #Giving",1083455171315802113,,,,2,4,Twitter for Android,1,25,0,,1/3/2019,"Lagos, Nigeria",We work towards a future where no child learns while hungry. Compassion Precedes Action.,,,View
1/10/2019,@shumeiintl,Shumei International,Why Organic Farming Can Help Feed the World Sustainably - Meeting the needs for #zerohunger through natural #agriculture paves the way for a more sustainable world. Read more here:,1083453667980836864,http://ow.ly/E6Ki30neT8i,,,2,1,Hootsuite Inc.,349,494,16,,4/25/2012,"Japan, USA",Working to better the human community by promoting a way of living in harmony & respect for nature through Natural Agriculture. http://amzn.to/1WZXypb,http://www.shumei-international.org,,View
1/10/2019,@FAO,FAO,"Food connects us all. We all need it, depend on it and survive because of it. Food deserves respect. #ZeroHunger",1083445380883324929,,https://pbs.twimg.com/media/Dwkr1QXWoAA4MDz.jpg,,106,212,Buffer,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/10/2019,@MaribelLafuente,4 ᕼᑌᗰᗩᑎᖇIGᕼTᔕ,It’s time to #EndHunger & Deprivation Worldwide! #2019GOALS #zerohunger #hunger #deprivation #globalgoals #sustainability #humanrights #nohunger #martinlutherkingjr #hambrecero #nomashambre #hambre #hambruna #deprivacion #objetivosglobales #sostenibilidad #derechoshumanos,1083434655024664576,,https://pbs.twimg.com/media/DwkiEptXQAAQj-U.jpg,,0,0,Twitter for iPhone,3903,2899,214,,6/6/2011,Citizen of the World,"#HumanRights Defender. 4 HHRR, Freedom, Equality & Justice. Against Gender-Based Violence & Child Abuse. Mental Health & Dementia Awareness. #DerechosHumanos.",http://www.instagram.com/4_humanrights,,View
1/10/2019,@allequality2017,allequality2017,"Hon’ble ALL,#EQUALITY ENABLES TO FOLLOW #PEACE,#LOVE.#GDPS& #JOBS MAY GROW(10-400%)BY SCIENTIFICALLY CULTIVATING ½YEARLY LEFTOVER CULTIVABLE EMPTY LANDS(15-50%)IN THE GLOBE #DEMOCRATICALLY.THIS MAY MEET #JOBS;#ZeroHunger FOR ALL👫.Inconvenience caused is deeply regretted. BRgds.",1083418698017267717,,https://pbs.twimg.com/media/DwkTTGGVAAEFg_J.jpg,,0,0,Twitter for Android,105,4992,0,,2/4/2017,#PEACE#LOVE#HUMANITY#EQUALITY,"Hon’ble All,EQUALITY ENABLES TO FOLLOW PEACE,LOVE,UNITY, COMPASSION,HUMANITY & SOUL. Inconvenience caused is deeply regretted.BRgds📧allequality2019@yahoo.com",,,View
1/10/2019,@TonolaBeatrice,Beatrice Tonola,A bee colony hanging... Let's keep bees for conserving environment and ensure maximum pollination to our seed and fruit crops. #zerohunger,1083415869760421889,,https://pbs.twimg.com/media/DwkQ-AiX4AAyhqj.jpg,,0,1,Twitter for Android,49,213,0,,10/20/2018,Tanzania,Beekeeper & environment conservator #Entrepreneur#Farmer,,,View
1/10/2019,@gn21guynoel,guy-noël verdot,Produire plus avec moins signifie mieux utiliser ce que nous avons. C’est ce que préconise l’agroécologie pour la création d’un monde #ZeroHunger. RT @FAO: Agroecology can help: 🌱Build resilient livelihoods 🌱Safeguard #biodiversity 🌱Boost nutrition 🌱Sustainably manage the planet’s natural resources 🌱Respond to climate change Learn how 👉 #ZeroHunger,1083415751128768514,"https://twitter.com/FAO/status/1082862030351151104
http://bit.ly/2vjM8Hc",https://pbs.twimg.com/media/DwcZRx-X4AAYVRd.jpg,,0,2,Twitter for Android,2529,1742,98,,2/10/2014,"Savoisy, nord Côte-d'Or","Pour une agriculture productive, durable innovante et nourricière #numérique #agroécologie #RaceBrune #lait #agronomie #autonomie #NoTill #ACS",,,View
1/10/2019,@FAO,FAO,"“I want to be a farmer."" 11 year old Dimiana's dream began in a school garden after receiving training from a @FAO Junior Farmer Field and Life School. Here is her inspiring story:  #ZeroHunger @FAOAfrica",1083411670922338305,http://bit.ly/2UjLfJJ,https://pbs.twimg.com/media/DwkNLDWX4AEqWFn.jpg,,33,108,Buffer,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/10/2019,@GloGovProj,The Global Governance Project,#ZeroHunger RT @un_whao: We all can plan a role in alleviating poverty. WHAO is advocating for #nohunger by 2030. #sdgs2030 #undevelopmentgoals #globalgoals #nopoverty,1083408905047293952,https://twitter.com/un_whao/status/1083404398682914817,https://pbs.twimg.com/media/DwkGjtOWwAAHqX9.jpg,,0,3,Twitter for iPhone,442,552,11,,12/4/2017,"London, England","GGP examines the key topics being discussed by the leaders of the G7 & G20. We share these with global stakeholders, combined with independent input received",http://www.G7G20Summits.org,,View
1/10/2019,@Rudjeri,Rudjeri Justin Opont,"Food is one of the essential conditions for the survival of the human body. #ZeroHunger Very motivated to be the delegate of Haiti 🇭🇹@YouthAgSummit @Bayer4Crops #PlantYourPath SDG2,3,5",1083408887552856064,,https://pbs.twimg.com/media/DwkKkz2VsAEvqid.jpg,,1,6,Twitter Web Client,66,51,1,,9/29/2010,Haïti,"Étudiant à la Faculté d’Agronomie et de Médecine Vétérinaire (FAMV) de l’Université d’État d’Haïti (UEH), spécialisé en Science et Technologie des Aliments.",https://www.twitter.com/RudjeriJustinOPONT,,View
1/10/2019,@IFAD,IFAD,Women and adolescent girls make up a large percentage of the workforce in #agriculture and #food systems in developing countries. And they are also the safeguards of nutritious diets in their households. #ZeroHunger #InvestInNutrition @UN_Women,1083408354196799490,,https://pbs.twimg.com/media/DwkKJ8SXcAA1pzY.jpg,,61,119,Sprout Social,75468,2693,1445,✅,5/1/2009,Rome - Italy,International Fund for Agricultural Development. We invest in rural people. #InvestInPeople #InvestInRuralPeople United Nations 🇺🇳 For news follow @IFADnews,http://www.ifad.org,,View
1/10/2019,@faoturkiye,FAO Türkiye,İngiltere her yıl çöpe atılan milyonlarca tondaki gıdayı azaltmak için başlattığı kampanyanın ilk #gıdaatığı yöneticisini atadı. Daha fazlası için 👉🏻 @Reuters aracılığıyla #ZeroHunger | #SıfırGıdaAtığı | #SıfırAtıkSıfırAçlık,1083406674982027265,http://reut.rs/2SJLiNK,https://pbs.twimg.com/media/DwkIn9UWwAAHdzP.jpg,,7,12,Twitter for iPhone,5732,733,42,,4/28/2015,"Ankara, Türkiye","#SıfırAçlık a ulaşmak, sürdürülebilir bir 🌍 ve herkese güvenli bir #GıdanınGeleceği sağlamak için çalışıyoruz. Eylemlerimiz Geleceğimizdir.",http://www.fao.org/europe,,View
1/10/2019,@FAOemergencies,FAO in Emergencies,#Agriculture is the primary economic sector in most conflict-affected states today. Its importance is especially strong even beyond the basics of food security. It can be an engine of stabilization and recovery and contribute to the social fabric of trust. #ZeroHunger,1083406363227840513,,https://pbs.twimg.com/media/DuyVY9IWoAI7qG0.jpg,,15,20,TweetDeck,32064,1952,842,✅,6/16/2009,"Rome, Lazio","Official Twitter page for @FAO in emergencies. When we #InvestInHumanity, we can achieve #ZeroHunger. Saving livelihoods saves lives.",http://www.fao.org/emergencies,,View
1/10/2019,@rha_india,Robin Hood Army,"The little ones, teaching us new definitions of love everyday 💚 Join us for such touching moments  #RHA #Delhi #ZeroHunger",1083405910104518656,http://www.robinhoodarmy.com/join/,https://pbs.twimg.com/media/DwkH2fVXgAAJHAh.jpg,,5,75,Twitter for Android,8110,519,53,,12/20/2014,,Official Twitter handle of The Robin Hood Army in India. We work to get surplus food from restaurants to the less fortunate. IG: rha_india,http://www.robinhoodarmy.com,,View
1/10/2019,@FAOWestAfrica,FAO West Africa,Visitez ce lien 👉🏾 pour avoir toutes les données interactives sur la réponse de la @FAO-REOWA à la crise pastorale dans le #Sahel (à la date du 25 Novembre 2018) @humdata #Dakar en collaboration avec #REOWA a travaillé sur ce jeu de données. #ZeroHunger,1083401376011567104,http://bit.ly/2SLGFCN,https://pbs.twimg.com/media/DwkBrAuX4AYJ-eT.jpg,,10,12,Twitter Web Client,3223,957,45,,3/29/2017,"Dakar, Senegal",Latest news and information from the Food and Agriculture Organization of the United Nations @FAO in West Africa #UNFAO.,http://www.fao.org/emergencies/regions/western-africa/en/,,View
